customer_id,company_name,industry,company_size,country_code,country_name,timezone,contact_email,contact_name,signup_date,signup_source,is_active,churned_at,churn_reason,nps_score,is_churned,tenure_days,plan_id,plan_name,plan_tier,status,mrr_usd,billing_cycle,team_size,active_members,total_events,avg_session_sec,unique_features,last_activity,first_activity,total_sessions_with_duration,latest_nps,avg_nps,nps_surveys_count
673,Glow Net,Real Estate,medium,FR,France,Europe/Paris,karen.hall@outlook.com,Karen Hall,2023-12-07,referral,True,,,0.0,0,847.0,5.0,Professional Plus,professional,active,53.1,monthly,0.0,0.0,41,1573.8055555555557,6,2025-08-27 12:44:03,2023-03-10 23:27:46,36,5.0,3.6666666666666665,3.0
674,Quark Tech,Finance,large,US,United States,America/New_York,joshua.thompson@enterprise.com,Joshua Thompson,2024-04-28,event,False,2024-06-10 12:11:18,Integration issues,,1,43.0,2.0,Starter,starter,cancelled,12.0,monthly,0.0,0.0,32,1471.25,3,2025-04-01 17:55:46,2023-03-31 08:18:21,24,6.0,6.0,1.0
675,OrbitDev,Insurance,small,US,United States,America/Chicago,michael.martin@enterprise.com,Michael Martin,2024-07-12,organic,True,,,7.0,0,629.0,2.0,Starter,starter,active,10.0,annual,0.0,0.0,41,2065.0,3,2025-08-03 07:09:35,2023-04-11 23:02:50,30,6.0,8.285714285714286,7.0
676,WaveCloud,Telecommunications,medium,SG,Singapore,Asia/Singapore,ana.santos@tech.dev,Ana Santos,2023-01-22,paid_ads,False,2024-11-19 09:47:56,Missing features,,1,667.0,1.0,Free,free,cancelled,0.0,annual,0.0,0.0,37,1967.8333333333333,6,2025-01-23 08:10:49,2023-07-26 19:42:43,30,7.0,6.0,5.0
677,SageCorp,Legal,small,GB,United Kingdom,Europe/London,matthew.green@tech.dev,Matthew Green,2024-04-05,paid_ads,True,,,,0,727.0,5.0,Professional Plus,professional,active,59.0,monthly,0.0,0.0,48,1793.7837837837837,6,2025-05-24 10:28:21,2023-02-04 00:08:05,37,8.0,6.0,3.0
678,QuarkOps,Marketing,medium,BR,Brazil,America/Sao_Paulo,anthony.moore@tech.dev,Anthony Moore,2025-05-04,organic,True,,,7.0,0,333.0,3.0,Starter Plus,starter,active,13.46,annual,0.0,0.0,43,1898.3548387096773,4,2025-07-03 08:58:00,2023-02-19 20:07:50,31,6.0,6.0,2.0
679,Rift Digital,Media,small,BR,Brazil,America/Sao_Paulo,kimberly.nelson@outlook.com,Kimberly Nelson,2023-01-16,referral,True,,,9.0,0,1172.0,4.0,Professional,professional,active,39.0,monthly,0.0,0.0,42,1912.111111111111,4,2025-10-28 08:42:44,2023-02-14 13:21:03,36,7.0,7.666666666666667,3.0
680,DataIO,Manufacturing,small,SG,Singapore,Asia/Singapore,Dmitri.Smith@protonmail.com,Dmitri Smith,2024-05-29,paid_ads,True,,,,0,673.0,2.0,Starter,starter,active,12.0,monthly,0.0,0.0,36,1649.3125,3,2025-10-18 12:28:09,2024-10-03 11:17:14,32,9.0,9.0,1.0
681,Unit Software,Manufacturing,medium,US,United States,America/Chicago,Christopher.Anderson@hotmail.com,Christopher Anderson,2024-10-14,event,True,,,10.0,0,535.0,1.0,Free,free,active,0.0,annual,0.0,0.0,43,2033.5882352941176,3,2024-09-10 22:15:13,2023-02-08 14:51:58,34,9.0,6.0,2.0
682,KeenCorp,Marketing,enterprise,BR,Brazil,America/Sao_Paulo,david.baker@startup.co,David Baker,2023-11-05,referral,True,,,10.0,0,879.0,6.0,Enterprise,enterprise,active,99.0,monthly,0.0,0.0,27,2047.9583333333333,4,2025-09-11 05:56:37,2023-01-14 00:31:13,24,3.0,3.0,1.0
683,Core Net,Marketing,medium,SG,Singapore,Asia/Singapore,yuki.thompson@startup.co,Yuki Thompson,2024-04-17,organic,False,2025-07-25 02:49:15,Too expensive,,1,464.0,5.0,Professional Plus,professional,cancelled,44.25,annual,0.0,0.0,34,1833.5416666666667,5,2025-10-29 10:22:52,2024-01-24 23:44:51,24,5.0,4.8,5.0
684,Tidal Platform,Real Estate,medium,IN,India,Asia/Kolkata,david.flores@tidalplatform.com,David Flores,2025-05-15,referral,True,,,0.0,0,322.0,2.0,Starter,starter,active,12.0,monthly,0.0,0.0,33,1651.6666666666667,5,2025-09-17 07:51:17,2023-02-06 13:09:10,27,10.0,8.5,2.0
685,Peak Systems,Marketing,medium,US,United States,America/Chicago,sofia.jackson@peaksystems.com,Sofia Jackson,2024-08-21,organic,True,,,,0,589.0,3.0,Starter Plus,starter,active,15.83,annual,0.0,0.0,45,1874.6315789473683,4,2025-06-17 01:04:16,2023-01-19 01:45:18,38,6.0,6.0,1.0
686,SageSoftware,Media,large,CA,Canada,America/Toronto,david.anderson@yahoo.com,David Anderson,2023-11-15,referral,True,,,,0,869.0,1.0,Free,free,active,0.0,annual,0.0,0.0,38,1910.9354838709678,5,2025-09-15 09:31:03,2023-11-06 02:06:54,31,7.0,6.4,5.0
687,Edge Labs,Finance,medium,US,United States,America/Chicago,dorothy.miller@gmail.com,Dorothy Miller,2024-03-30,event,True,,,,0,733.0,6.0,Enterprise,enterprise,active,82.5,annual,0.0,0.0,43,1771.2857142857142,4,2025-08-21 12:14:10,2023-03-11 10:39:39,35,6.0,7.0,3.0
688,ZenIO,Retail,small,JP,Japan,Asia/Tokyo,thomas.ivanov@zenio.com,Thomas Ivanov,2023-05-30,partner,True,,,9.0,0,1038.0,1.0,Free,free,active,0.0,monthly,0.0,0.0,45,1768.6969696969697,2,2025-08-04 11:44:43,2023-04-25 15:29:44,33,9.0,8.0,2.0
689,KiteDev,Media,small,CA,Canada,America/Toronto,donald.jackson@corp.net,Donald Jackson,2024-11-14,referral,True,,,9.0,0,504.0,1.0,Free,free,active,0.0,monthly,0.0,0.0,36,1905.8,4,2025-09-01 00:19:48,2023-04-09 14:23:35,25,9.0,8.0,3.0
690,HubVentures,Real Estate,small,US,United States,America/New_York,raj.adams@gmail.com,Raj Adams,2023-12-30,event,True,,,9.0,0,824.0,3.0,Starter Plus,starter,active,12.67,annual,0.0,0.0,47,2016.1627906976744,6,2025-08-26 03:59:51,2023-01-01 20:05:46,43,2.0,5.0,2.0
691,AcmeSolutions,Retail,enterprise,JP,Japan,Asia/Tokyo,susan.thompson@acmesolutions.com,Susan Thompson,2024-11-02,paid_ads,False,2025-08-13 17:44:32,,3.0,1,284.0,5.0,Professional Plus,professional,cancelled,49.17,annual,0.0,0.0,37,1958.1875,5,2025-04-04 13:15:43,2023-01-11 19:41:05,32,2.0,5.666666666666667,3.0
692,RushHub,Telecommunications,medium,US,United States,America/Chicago,dmitri.adams@corp.net,Dmitri Adams,2024-08-12,event,True,,,8.0,0,598.0,1.0,Free,free,active,0.0,monthly,0.0,0.0,41,2012.9714285714285,4,2025-05-01 12:17:55,2023-03-28 23:44:04,35,6.0,6.0,3.0
693,IonNet,Real Estate,small,BR,Brazil,America/Sao_Paulo,donna.santos@yahoo.com,Donna Santos,2024-11-12,partner,False,2025-09-01 19:44:33,Not enough users,1.0,1,293.0,1.0,Free,free,cancelled,0.0,monthly,0.0,0.0,46,1730.7297297297298,6,2025-09-03 06:20:22,2024-01-11 14:27:52,37,5.0,6.0,2.0
694,GridSolutions,Manufacturing,enterprise,AU,Australia,Australia/Sydney,robert.brown@outlook.com,Robert Brown,2024-01-19,paid_ads,True,,,,0,804.0,1.0,Free,free,active,0.0,monthly,0.0,0.0,40,2028.0588235294117,6,2025-05-05 23:02:45,2023-01-12 14:56:41,34,8.0,8.0,1.0
695,YieldDigital,Real Estate,medium,GB,United Kingdom,Europe/London,richard.taylor@hotmail.com,Richard Taylor,2023-06-15,referral,True,,,9.0,0,1022.0,4.0,Professional,professional,active,31.2,monthly,0.0,0.0,43,2021.21875,7,2025-09-19 20:32:11,2023-05-20 09:06:04,32,8.0,3.6666666666666665,3.0
696,LinkLabs,Logistics,small,GB,United Kingdom,Europe/London,john.tanaka+nimbus@corp.net,John Tanaka,2023-03-15,referral,True,,,,0,1114.0,4.0,Professional,professional,active,32.5,annual,0.0,0.0,47,1881.2121212121212,8,2025-08-21 18:43:35,2023-01-02 02:10:55,33,7.0,4.5,2.0
697,EchoDev,Real Estate,medium,US,United States,America/Los_Angeles,hassan.jones@outlook.com,Hassan Jones,2023-05-11,partner,True,,,3.0,0,1057.0,7.0,Enterprise Custom,enterprise,active,149.25,monthly,0.0,0.0,42,2471.8285714285716,2,2025-07-28 20:18:53,2023-04-16 12:27:57,35,8.0,6.2,5.0
698,DataGroup,Technology,small,DE,Germany,Europe/Berlin,dmitri.taylor@yahoo.com,Dmitri Taylor,2023-03-18,event,True,,,7.0,0,1111.0,5.0,Professional Plus,professional,active,49.17,annual,0.0,0.0,43,1893.8108108108108,1,2025-08-05 01:48:04,2023-01-01 08:37:13,37,8.0,8.0,1.0
699,Sage Systems,Real Estate,medium,DE,Germany,Europe/Berlin,Raj.Johnson@hotmail.com,Raj Johnson,2025-02-22,organic,False,2025-06-11 07:35:32,Outgrew the platform,,1,109.0,1.0,Free,free,cancelled,0.0,annual,0.0,0.0,41,1745.3030303030303,5,2025-01-17 06:58:47,2023-05-04 17:41:25,33,9.0,8.0,4.0
700,WarpOps,Technology,small,CA,Canada,America/Toronto,robert.tanaka@gmail.com,Robert Tanaka,2023-03-14,referral,True,,,8.0,0,1115.0,5.0,Professional Plus,professional,active,49.17,annual,0.0,0.0,43,1482.1470588235295,4,2025-05-23 00:11:14,2023-10-27 20:05:44,34,5.0,8.25,4.0
701,Cloud IO,Media,small,SG,Singapore,Asia/Singapore,daniel.ramirez@cloudio.com,Daniel Ramirez,2023-02-26,organic,False,2024-01-26 17:54:26,Outgrew the platform,,1,334.0,5.0,Professional Plus,professional,cancelled,49.17,annual,0.0,0.0,51,1943.2272727272727,3,2025-09-09 16:27:49,2023-02-12 19:24:13,44,0.0,6.666666666666667,3.0
702,RiftOps,Media,medium,US,United States,America/New_York,matthew.singh@startup.co,Matthew Singh,2023-04-29,organic,True,,,,0,1069.0,1.0,Free,free,active,0.0,monthly,0.0,0.0,37,1780.3333333333333,1,2025-10-12 16:58:46,2023-01-09 02:43:13,30,8.0,5.833333333333333,6.0
703,WaveSoftware,Telecommunications,small,GB,United Kingdom,Europe/London,joseph.garcia@tech.dev,Joseph Garcia,2025-04-01,referral,False,2025-09-17 18:38:10,Missing features,,1,169.0,1.0,Free,free,cancelled,0.0,monthly,0.0,0.0,32,1588.0,3,2025-08-26 02:00:22,2023-11-13 04:10:28,23,6.0,6.0,1.0
704,DataDigital,Education,small,IN,India,Asia/Kolkata,daniel.hill@datadigital.com,Daniel Hill,2024-02-12,event,True,,,2.0,0,780.0,6.0,Enterprise,enterprise,active,99.0,monthly,0.0,0.0,29,1758.32,5,2025-07-26 17:10:50,2023-06-17 16:12:26,25,8.0,8.0,1.0
705,IrisSoftware,Legal,enterprise,IN,India,Asia/Kolkata,ana.anderson@company.io,Ana Anderson,2023-10-27,organic,True,,,10.0,0,888.0,5.0,Professional Plus,professional,active,59.0,monthly,0.0,0.0,45,1902.6486486486488,8,2025-08-11 16:29:18,2023-09-15 09:19:06,37,6.0,5.666666666666667,3.0
706,TrekGroup,Healthcare,small,US,United States,America/Los_Angeles,dmitri.king@trekgroup.com,Dmitri King,2025-01-12,referral,True,,,10.0,0,445.0,1.0,Free,free,paused,0.0,annual,0.0,0.0,38,2015.967741935484,1,2025-10-13 14:56:32,2023-02-05 04:16:26,31,9.0,8.0,2.0
707,PeakHub,Healthcare,small,CA,Canada,America/Toronto,dmitri.williams@protonmail.com,Dmitri Williams,2023-03-28,referral,False,2024-12-13 10:10:52,Not enough users,2.0,1,626.0,2.0,Starter,starter,cancelled,10.0,annual,0.0,0.0,43,1765.0526315789473,4,2025-10-24 02:21:26,2023-01-01 07:54:09,38,7.0,7.2,5.0
708,Luna Ops,Manufacturing,medium,US,United States,America/New_York,Wei.Martin@gmail.com,Wei Martin,2025-02-11,event,True,,,,0,415.0,4.0,Professional,professional,active,29.25,annual,0.0,0.0,41,1974.4857142857143,3,2025-01-11 12:15:01,2023-02-17 09:24:28,35,9.0,9.0,1.0
709,UnitGroup,Manufacturing,enterprise,FR,France,Europe/Paris,ahmed.kim@startup.co,Ahmed Kim,2025-08-12,referral,True,,,,0,233.0,3.0,Starter Plus,starter,active,19.0,monthly,0.0,0.0,44,1664.5135135135135,8,2025-07-25 08:49:08,2023-01-01 16:49:00,37,9.0,8.5,2.0
710,BeamVentures,Insurance,medium,DE,Germany,Europe/Berlin,william.harris@beamventures.com,William Harris,2023-01-16,event,True,,,,0,1172.0,3.0,Starter Plus,starter,paused,19.0,monthly,0.0,0.0,46,1986.121951219512,4,2025-08-10 09:08:11,2023-01-11 16:22:14,41,9.0,6.75,4.0
711,FlowPlatform,Education,small,BR,Brazil,America/Sao_Paulo,betty.williams@protonmail.com,Betty Williams,2025-04-09,organic,True,,,6.0,0,358.0,4.0,Professional,professional,active,39.0,monthly,0.0,0.0,32,1930.5,7,2025-10-24 01:33:50,2023-08-17 15:08:10,22,8.0,7.5,2.0
712,Cloud Studio,Consulting,large,JP,Japan,Asia/Tokyo,susan.clark@protonmail.com,Susan Clark,2024-07-18,event,True,,,4.0,0,623.0,6.0,Enterprise,enterprise,active,99.0,monthly,0.0,0.0,27,2177.3636363636365,5,2025-04-11 21:21:18,2023-01-12 13:51:54,22,6.0,6.0,1.0
713,Onyx Solutions,Finance,enterprise,BR,Brazil,America/Sao_Paulo,raj.brown@yahoo.com,Raj Brown,2025-05-31,partner,True,,,8.0,0,306.0,4.0,Professional,professional,active,39.0,monthly,0.0,0.0,35,1624.923076923077,4,2025-07-03 08:42:52,2023-02-02 15:43:06,26,4.0,5.5,4.0
714,DataNet,Education,small,SG,Singapore,Asia/Singapore,ana.thompson@hotmail.com,Ana Thompson,2023-03-21,partner,True,,,2.0,0,1108.0,2.0,Starter,starter,active,10.2,monthly,0.0,0.0,39,1828.3235294117646,2,2025-05-29 00:52:01,2023-01-08 23:19:56,34,5.0,6.333333333333333,3.0
715,Beam Cloud,Finance,small,IN,India,Asia/Kolkata,joshua.muller@company.io,Joshua Muller,2025-09-23,event,True,,,7.0,0,191.0,5.0,Professional Plus,professional,active,49.17,annual,0.0,0.0,35,1771.392857142857,4,2025-08-13 23:46:58,2023-01-02 20:58:07,28,5.0,6.0,3.0
716,Mist Software,Insurance,small,JP,Japan,Asia/Tokyo,yuki.singh@company.io,Yuki Singh,2024-01-23,organic,True,,,9.0,0,800.0,4.0,Professional,professional,active,39.0,monthly,0.0,0.0,36,1911.0,3,2025-05-17 11:09:31,2023-02-21 00:04:43,30,6.0,5.5,2.0
717,Edge Platform,Real Estate,medium,BR,Brazil,America/Sao_Paulo,aisha.scott@outlook.com,Aisha Scott,2024-06-24,referral,True,,,,0,647.0,5.0,Professional Plus,professional,active,59.0,monthly,0.0,0.0,44,1790.0344827586207,6,2025-02-18 06:37:01,2023-02-09 20:36:25,29,10.0,7.333333333333333,3.0
718,Keen Cloud,Telecommunications,small,IN,India,Asia/Kolkata,jessica.tanaka@enterprise.com,Jessica Tanaka,2025-09-22,organic,False,2025-10-24 22:12:35,Not enough users,,1,32.0,6.0,Enterprise,enterprise,cancelled,82.5,annual,0.0,0.0,51,1763.0,5,2025-06-12 18:39:57,2023-04-11 02:52:45,46,7.0,6.75,4.0
719,GlowTech,Logistics,medium,BR,Brazil,America/Sao_Paulo,joseph.lewis@yahoo.com,Joseph Lewis,2023-09-08,paid_ads,True,,,8.0,0,937.0,2.0,Starter,starter,active,12.0,monthly,0.0,0.0,56,1884.3720930232557,5,2025-10-13 22:56:33,2023-03-24 12:48:33,43,6.0,6.0,2.0
720,MistAnalytics,Marketing,small,US,United States,America/Chicago,jennifer.clark@corp.net,Jennifer Clark,2025-06-21,referral,True,,,,0,285.0,1.0,Free,free,active,0.0,monthly,0.0,0.0,49,1792.3255813953488,1,2025-10-06 12:44:28,2023-01-14 22:39:41,43,8.0,7.0,3.0
721,Quark Hub,Media,large,CA,Canada,America/Toronto,ahmed.miller@quarkhub.com,Ahmed Miller,2023-06-20,organic,True,,,9.0,0,1017.0,7.0,Enterprise Custom,enterprise,active,199.0,monthly,0.0,0.0,35,1974.344827586207,2,2025-08-08 19:05:35,2023-06-29 20:14:21,29,7.0,6.0,2.0
722,Sage Dynamics,E-commerce,large,DE,Germany,Europe/Berlin,linda.perez@corp.net,Linda Perez,2023-04-21,organic,True,,,9.0,0,1077.0,4.0,Professional,professional,active,32.5,annual,0.0,0.0,52,1664.5681818181818,8,2025-04-11 17:17:36,2023-02-23 20:28:42,44,7.0,7.0,1.0
723,CoreCorp,Legal,enterprise,AU,Australia,Australia/Sydney,christopher.kim@yahoo.com,Christopher Kim,2024-08-26,referral,True,,,,0,584.0,6.0,Enterprise,enterprise,paused,99.0,monthly,0.0,0.0,44,1781.8709677419354,7,2025-07-20 22:18:53,2023-03-29 08:09:12,31,8.0,7.75,4.0
724,JetLabs,Marketing,large,SG,Singapore,Asia/Singapore,sandra.harris@corp.net,Sandra Harris,2025-03-02,organic,False,2025-07-25 11:29:21,Not enough users,4.0,1,145.0,5.0,Professional Plus,professional,cancelled,59.0,monthly,0.0,0.0,55,1824.0227272727273,7,2024-12-21 03:43:40,2023-10-22 01:21:10,44,7.0,7.333333333333333,6.0
725,SyncWorks,Insurance,small,US,United States,America/Los_Angeles,john.ivanov@hotmail.com,John Ivanov,2023-10-12,referral,True,,,,0,903.0,1.0,Free,free,active,0.0,annual,0.0,0.0,46,1972.5135135135135,5,2025-08-25 04:56:22,2023-01-28 06:30:25,37,5.0,6.0,3.0
726,Kite Cloud,Telecommunications,small,BR,Brazil,America/Sao_Paulo,priya.miller@kitecloud.com,Priya Miller,2024-07-19,organic,True,,,,0,622.0,5.0,Professional Plus,professional,active,59.0,monthly,0.0,0.0,54,1575.439024390244,5,2025-06-18 22:50:27,2023-01-11 22:14:55,41,,,
727,MistAI,Media,medium,GB,United Kingdom,Europe/London,james.young+work@protonmail.com,James Young,2024-08-07,referral,True,,,4.0,0,603.0,1.0,Free,free,active,0.0,annual,0.0,0.0,47,1683.9444444444443,4,2025-09-15 00:53:43,2023-03-13 23:38:58,36,8.0,8.0,1.0
728,HubHQ,Consulting,small,US,United States,America/Chicago,kenji.rodriguez@outlook.com,Kenji Rodriguez,2025-04-02,organic,False,2025-10-03 01:08:25,Missing features,,1,184.0,5.0,Professional Plus,professional,cancelled,39.33,annual,0.0,0.0,41,1807.6,9,2025-09-20 16:36:35,2023-03-29 20:06:56,30,6.0,5.0,4.0
729,Sage Works,Telecommunications,small,AU,Australia,Australia/Sydney,michael.rivera@tech.dev,Michael Rivera,2025-06-17,organic,True,,,,0,289.0,3.0,Starter Plus,starter,active,19.0,monthly,0.0,0.0,41,1747.8181818181818,8,2025-10-18 16:38:44,2023-08-31 19:15:40,33,9.0,9.0,1.0
730,Echo Digital,Consulting,enterprise,US,United States,America/Los_Angeles,olga.young@outlook.com,Olga Young,2025-05-27,referral,True,,,7.0,0,310.0,2.0,Starter,starter,active,12.0,monthly,0.0,0.0,45,1617.6944444444443,6,2025-07-12 11:46:52,2023-01-17 00:24:49,36,6.0,6.0,4.0
731,Yield Stack,Real Estate,small,SG,Singapore,Asia/Singapore,daniel.walker@protonmail.com,Daniel Walker,2025-06-15,organic,True,,,9.0,0,291.0,7.0,Enterprise Custom,enterprise,active,199.0,monthly,0.0,0.0,46,1977.5428571428572,7,2025-10-09 23:50:50,2023-01-12 10:46:39,35,4.0,5.333333333333333,3.0
732,SyncCorp,Marketing,small,SG,Singapore,Asia/Singapore,margaret.davis@outlook.com,Margaret Davis,2024-02-12,referral,True,,,,0,780.0,1.0,Free,free,active,0.0,monthly,0.0,0.0,47,1655.974358974359,7,2025-10-13 17:22:07,2023-06-15 21:01:08,39,5.0,6.5,2.0
733,FluxGroup,E-commerce,small,DE,Germany,Europe/Berlin,sarah.allen@fluxgroup.com,Sarah Allen,2025-03-01,organic,True,,,,0,397.0,2.0,Starter,starter,active,10.8,monthly,0.0,0.0,35,2036.090909090909,4,2025-04-14 05:14:13,2023-03-08 21:58:36,33,8.0,7.0,2.0
734,KeenSolutions,Insurance,large,US,United States,America/Chicago,donna.flores@gmail.com,Donna Flores,2023-01-22,organic,True,,,8.0,0,1166.0,5.0,Professional Plus,professional,active,36.88,annual,0.0,0.0,40,1913.0588235294117,3,2025-09-13 14:06:44,2023-01-05 23:56:24,34,10.0,7.75,4.0
735,ZealHub,Logistics,small,JP,Japan,Asia/Tokyo,susan.white@tech.dev,Susan White,2025-01-05,organic,True,,,,0,452.0,2.0,Starter,starter,active,10.0,annual,0.0,0.0,42,1750.2571428571428,3,2025-09-03 14:50:27,2023-10-22 20:34:33,35,10.0,9.0,2.0
736,AcmeAI,Insurance,medium,US,United States,America/Chicago,steven.sanchez@protonmail.com,Steven Sanchez,2023-08-24,organic,True,,,,0,952.0,5.0,Professional Plus,professional,active,59.0,monthly,0.0,0.0,42,2003.65625,6,2025-09-03 04:52:50,2023-07-24 10:16:24,32,7.0,6.5,4.0
737,ZenDigital,Telecommunications,small,US,United States,America/Chicago,robert.jones@zendigital.com,Robert Jones,2025-01-30,paid_ads,True,,,,0,427.0,7.0,Enterprise Custom,enterprise,paused,165.83,annual,0.0,0.0,38,1997.939393939394,2,2025-01-23 04:34:15,2023-06-23 09:10:25,33,7.0,8.0,2.0
738,GridPro,Manufacturing,small,BR,Brazil,America/Sao_Paulo,ana.martin@gmail.com,Ana Martin,2024-04-14,referral,True,,,8.0,0,718.0,2.0,Starter,starter,active,12.0,monthly,0.0,0.0,46,1866.6923076923076,6,2025-08-26 13:16:15,2023-03-02 04:36:17,39,4.0,7.333333333333333,3.0
739,YieldCloud,E-commerce,medium,JP,Japan,Asia/Tokyo,sarah.walker@tech.dev,Sarah Walker,2023-01-18,organic,True,,,,0,1170.0,2.0,Starter,starter,active,10.0,annual,0.0,0.0,39,1945.28125,4,2025-08-02 15:06:51,2023-01-31 18:58:38,32,7.0,7.5,2.0
740,CorePlatform,Technology,medium,GB,United Kingdom,Europe/London,mark.white@protonmail.com,Mark White,2025-04-09,partner,True,,,8.0,0,358.0,7.0,Enterprise Custom,enterprise,active,199.0,monthly,0.0,0.0,32,1718.7272727272727,4,2025-08-22 08:55:05,2023-06-01 16:45:03,22,9.0,7.333333333333333,3.0
741,Jet Logic,Real Estate,enterprise,CA,Canada,America/Toronto,dorothy.patel@gmail.com,Dorothy Patel,2023-09-16,paid_ads,True,,,,0,929.0,1.0,Free,free,active,0.0,monthly,0.0,0.0,47,1288.1290322580646,8,2025-06-15 08:11:53,2023-01-27 15:34:18,31,4.0,6.0,3.0
742,CloudWorks,Real Estate,medium,US,United States,America/New_York,sarah.hall@enterprise.com,Sarah Hall,2023-11-17,referral,True,,,7.0,0,867.0,4.0,Professional,professional,active,39.0,monthly,0.0,0.0,45,1583.3333333333333,6,2025-09-30 02:01:46,2023-01-25 20:06:05,36,9.0,6.0,3.0
743,GlowDynamics,Legal,small,US,United States,America/Chicago,margaret.hall@gmail.com,Margaret Hall,2025-02-05,referral,False,2025-05-22 15:35:58,Not enough users,,1,106.0,1.0,Free,free,cancelled,0.0,monthly,0.0,0.0,36,1995.2222222222222,5,2025-09-29 15:14:42,2023-05-30 09:03:54,27,8.0,7.0,3.0
744,CloudCorp,Logistics,enterprise,JP,Japan,Asia/Tokyo,ashley.rodriguez@cloudcorp.com,Ashley Rodriguez,2023-05-01,event,True,,,10.0,0,1067.0,6.0,Enterprise,enterprise,active,89.1,monthly,0.0,0.0,40,1727.1515151515152,5,2025-08-21 18:28:37,2023-10-12 08:32:53,33,1.0,1.0,1.0
745,NovaGroup,Marketing,medium,BR,Brazil,America/Sao_Paulo,thomas.walker@yahoo.com,Thomas Walker,2025-01-02,paid_ads,True,,,7.0,0,455.0,1.0,Free,free,active,0.0,annual,0.0,0.0,53,1567.5121951219512,5,2025-10-16 05:19:47,2023-02-20 21:42:28,41,8.0,6.875,8.0
746,EchoTech,Technology,small,FR,France,Europe/Paris,richard.gonzalez@echotech.com,Richard Gonzalez,2024-10-01,partner,True,,,6.0,0,548.0,3.0,Starter Plus,starter,active,19.0,monthly,0.0,0.0,43,1586.6486486486488,2,2025-09-23 17:09:04,2023-03-31 21:56:48,37,4.0,7.0,2.0
747,Meta Analytics,Education,enterprise,AU,Australia,Australia/Sydney,emily.patel@startup.co,Emily Patel,2024-07-28,referral,True,,,,0,613.0,4.0,Professional,professional,active,33.15,monthly,0.0,0.0,41,2177.5333333333333,4,2024-07-01 18:47:30,2023-02-05 06:30:49,30,8.0,8.0,1.0
748,Nova Analytics,Finance,small,BR,Brazil,America/Sao_Paulo,michael.rodriguez@startup.co,Michael Rodriguez,2025-03-01,referral,True,,,,0,397.0,2.0,Starter,starter,active,10.0,annual,0.0,0.0,51,2130.225,9,2025-09-08 13:54:51,2023-02-18 10:08:30,40,7.0,8.0,3.0
749,Orbit Software,Healthcare,enterprise,BR,Brazil,America/Sao_Paulo,elizabeth.martinez@orbitsoftware.com,Elizabeth Martinez,2025-09-20,organic,False,2025-10-26 05:02:41,,5.0,1,36.0,3.0,Starter Plus,starter,cancelled,19.0,monthly,0.0,0.0,52,1795.8695652173913,7,2025-06-03 21:59:21,2023-01-13 11:20:36,46,8.0,5.0,2.0
750,TidalDev,E-commerce,medium,AU,Australia,Australia/Sydney,matthew.singh@protonmail.com,Matthew Singh,2023-11-21,partner,True,,,,0,863.0,1.0,Free,free,active,0.0,annual,0.0,0.0,44,1883.235294117647,2,2025-10-06 17:21:26,2023-04-24 21:47:35,34,8.0,8.333333333333334,3.0
751,Xenon HQ,Insurance,large,IN,India,Asia/Kolkata,olga.ramirez@hotmail.com,Olga Ramirez,2023-07-03,partner,True,,,,0,1004.0,3.0,Starter Plus,starter,active,19.0,monthly,0.0,0.0,44,1839.1351351351352,6,2025-09-09 04:36:39,2023-01-28 02:58:26,37,6.0,6.0,4.0
